candidate_id,years_experience,education_level,skills,experience_description,position_applied,suitable
CAND_0238,8,associate,"critical thinking, linux, communication, docker, gitlab ci, jenkins","Experienced devops engineer with 8 years working with critical thinking, linux, communication",devops_engineer,1
CAND_0239,3,associate,"adaptability, project management, time management, stakeholder management, teamwork, pmp","Experienced project manager with 3 years working with adaptability, project management, time management",project_manager,1
CAND_0240,3,associate,"adobe creative suite, problem solving, teamwork, html, css, figma","Experienced designer with 3 years working with adobe creative suite, problem solving, teamwork",designer,0
CAND_0241,3,phd,"adaptability, java, docker, creativity, aws","Experienced backend developer with 3 years working with adaptability, java, docker",backend_developer,0
CAND_0242,0,bachelor,"teamwork, git, agile, java","Experienced developer with 0 years working with teamwork, git, agile",developer,0
CAND_0243,5,bachelor,"time management, data analysis, excel, creativity, leadership, r, reporting, sql","Experienced analyst with 5 years working with time management, data analysis, excel",analyst,1
CAND_0244,3,bachelor,"r, python, teamwork, leadership","Experienced analyst with 3 years working with r, python, teamwork",analyst,0
CAND_0245,6,high_school,"ui/ux, adaptability, communication, adobe creative suite, leadership, html, design, css","Experienced ui ux designer with 6 years working with ui/ux, adaptability, communication",ui_ux_designer,1
CAND_0246,9,high_school,"mobile, leadership, problem solving, kotlin","Experienced mobile developer with 9 years working with mobile, leadership, problem solving",mobile_developer,1
CAND_0247,9,master,"critical thinking, machine learning, communication, pandas","Experienced data scientist with 9 years working with critical thinking, machine learning, communication",data_scientist,0
CAND_0248,8,associate,"python, adaptability, testing, java, time management, programming, teamwork, javascript","Experienced developer with 8 years working with python, adaptability, testing",developer,1
CAND_0249,1,phd,"java, creativity, problem solving, teamwork, flutter","Experienced mobile developer with 1 years working with java, creativity, problem solving",mobile_developer,0
CAND_0250,2,associate,"python, adaptability, communication, data analysis, excel, creativity, reporting","Experienced analyst with 2 years working with python, adaptability, communication",analyst,1
CAND_0251,9,bachelor,"python, c#, programming, problem solving, javascript","Experienced software developer with 9 years working with python, c#, programming",software_developer,1
CAND_0252,0,master,"critical thinking, python, machine learning, time management","Experienced data analyst with 0 years working with critical thinking, python, machine learning",data_analyst,0
CAND_0253,8,phd,"adobe creative suite, creativity, problem solving, teamwork, design","Experienced designer with 8 years working with adobe creative suite, creativity, problem solving",designer,1
CAND_0254,5,associate,"critical thinking, testing, creativity, programming, agile","Experienced developer with 5 years working with critical thinking, testing, creativity",developer,1
CAND_0255,0,phd,"adaptability, web design, adobe creative suite, color theory, design","Experienced graphic designer with 0 years working with adaptability, web design, adobe creative suite",graphic_designer,1
CAND_0256,2,phd,"critical thinking, python, creativity, excel, business intelligence, teamwork, powerbi, sql","Experienced business analyst with 2 years working with critical thinking, python, creativity",business_analyst,1
CAND_0257,9,high_school,"problem solving, leadership, javascript, html, css, sass","Experienced frontend developer with 9 years working with problem solving, leadership, javascript",frontend_developer,1
CAND_0258,2,associate,"creativity, react, typescript, problem solving, teamwork, javascript, html, css, nodejs, postgresql","Experienced web developer with 2 years working with creativity, react, typescript",web_developer,1
CAND_0259,7,phd,teamwork,Experienced qa engineer with 7 years working with teamwork,qa_engineer,0
CAND_0260,5,master,"critical thinking, adaptability, testing, programming, leadership, agile","Experienced developer with 5 years working with critical thinking, adaptability, testing",developer,1
CAND_0261,2,bachelor,"time management, ci/cd, testing, java","Experienced software developer with 2 years working with time management, ci/cd, testing",software_developer,0
CAND_0262,9,high_school,"critical thinking, python, statistics, data analysis, excel, creativity, leadership, powerbi, reporting","Experienced analyst with 9 years working with critical thinking, python, statistics",analyst,1
CAND_0263,6,phd,"java, c#, leadership, php, microservices","Experienced backend developer with 6 years working with java, c#, leadership",backend_developer,0
CAND_0264,2,associate,"java, time management, c#, programming, problem solving, teamwork, c++, agile","Experienced software developer with 2 years working with java, time management, c#",software_developer,1
CAND_0265,6,associate,"creativity, business intelligence, tableau, teamwork, powerbi, r, process modeling","Experienced business analyst with 6 years working with creativity, business intelligence, tableau",business_analyst,0
CAND_0266,2,master,"seo, adaptability, content strategy, leadership, social media","Experienced content creator with 2 years working with seo, adaptability, content strategy",content_creator,0
CAND_0267,0,high_school,"time management, problem solving, leadership, html, design","Experienced designer with 0 years working with time management, problem solving, leadership",designer,1
CAND_0268,9,master,"critical thinking, communication, technical skills, leadership, product management, sql","Experienced product manager with 9 years working with critical thinking, communication, technical skills",product_manager,1
CAND_0269,5,phd,"adaptability, communication, teamwork, javascript, html, css","Experienced frontend developer with 5 years working with adaptability, communication, teamwork",frontend_developer,1
CAND_0270,6,master,"critical thinking, problem solving, teamwork","Experienced graphic designer with 6 years working with critical thinking, problem solving, teamwork",graphic_designer,0
CAND_0271,0,high_school,"problem solving, docker, c++, programming","Experienced software developer with 0 years working with problem solving, docker, c++",software_developer,1
CAND_0272,7,bachelor,"adaptability, project management, risk management, leadership, agile, confluence","Experienced project manager with 7 years working with adaptability, project management, risk management",project_manager,1
CAND_0273,5,associate,"python, communication, excel, teamwork, sql","Experienced data analyst with 5 years working with python, communication, excel",data_analyst,1
CAND_0274,3,bachelor,"critical thinking, ui/ux, adobe creative suite, creativity, leadership, design, figma","Experienced ui ux designer with 3 years working with critical thinking, ui/ux, adobe creative suite",ui_ux_designer,1
CAND_0275,4,bachelor,"digital marketing, seo, time management, analytics, facebook ads, teamwork","Experienced digital marketer with 4 years working with digital marketing, seo, time management",digital_marketer,1
CAND_0276,4,associate,"python, adaptability, communication, docker, c#, programming, leadership, c++","Experienced software developer with 4 years working with python, adaptability, communication",software_developer,1
CAND_0277,0,master,"critical thinking, api, communication, php, aws, nodejs, sql","Experienced backend developer with 0 years working with critical thinking, api, communication",backend_developer,1
CAND_0278,2,high_school,"critical thinking, html, creativity, react, problem solving, mongodb, php, javascript, css, nodejs","Experienced web developer with 2 years working with critical thinking, html, creativity",web_developer,1
CAND_0279,10,bachelor,"problem solving, time management, critical thinking","Experienced mobile developer with 10 years working with problem solving, time management, critical thinking",mobile_developer,0
CAND_0280,3,master,"critical thinking, adaptability, mobile, problem solving, flutter","Experienced mobile developer with 3 years working with critical thinking, adaptability, mobile",mobile_developer,1
CAND_0281,3,associate,"communication, bash, creativity, networking, vmware, hyper-v","Experienced system administrator with 3 years working with communication, bash, creativity",system_administrator,0
CAND_0282,7,master,"content writing, communication, social media, creativity","Experienced content creator with 7 years working with content writing, communication, social media",content_creator,1
CAND_0283,8,phd,"stakeholder management, teamwork, creativity, jira","Experienced project manager with 8 years working with stakeholder management, teamwork, creativity",project_manager,0
CAND_0284,3,phd,"critical thinking, teamwork, react","Experienced web developer with 3 years working with critical thinking, teamwork, react",web_developer,0
CAND_0285,9,master,"kubernetes, java, c#, problem solving, php, microservices","Experienced backend developer with 9 years working with kubernetes, java, c#",backend_developer,0
CAND_0286,12,bachelor,"adaptability, docker, teamwork, javascript, html, css, sql","Experienced fullstack developer with 12 years working with adaptability, docker, teamwork",fullstack_developer,1
CAND_0287,6,master,"machine learning, scipy, communication","Experienced data scientist with 6 years working with machine learning, scipy, communication",data_scientist,0
CAND_0288,0,bachelor,"critical thinking, problem solving, security, networking, powershell","Experienced system administrator with 0 years working with critical thinking, problem solving, security",system_administrator,0
CAND_0289,10,high_school,"critical thinking, problem solving, time management","Experienced devops engineer with 10 years working with critical thinking, problem solving, time management",devops_engineer,0
CAND_0290,9,associate,"google play, adaptability, swift, java","Experienced mobile developer with 9 years working with google play, adaptability, swift",mobile_developer,0
CAND_0291,4,associate,"adobe creative suite, design, problem solving, html","Experienced designer with 4 years working with adobe creative suite, design, problem solving",designer,1
CAND_0292,1,bachelor,"python, adaptability, leadership, sql","Experienced data scientist with 1 years working with python, adaptability, leadership",data_scientist,1
CAND_0293,3,high_school,"python, docker, time management, creativity, teamwork, postgresql, mongodb, javascript, html, css, aws, sql","Experienced fullstack developer with 3 years working with python, docker, time management",fullstack_developer,1
CAND_0294,2,phd,"creativity, programming, leadership, teamwork, c++","Experienced software developer with 2 years working with creativity, programming, leadership",software_developer,1
CAND_0295,10,bachelor,"security, teamwork, powershell, communication","Experienced system administrator with 10 years working with security, teamwork, powershell",system_administrator,0
CAND_0296,0,bachelor,"python, adaptability, communication, requirements analysis, excel, business intelligence, tableau, teamwork, agile, sql","Experienced business analyst with 0 years working with python, adaptability, communication",business_analyst,1
CAND_0297,6,bachelor,"python, testing, java, creativity, programming, problem solving, teamwork, git, javascript","Experienced developer with 6 years working with python, testing, java",developer,1
CAND_0298,2,bachelor,"critical thinking, adaptability, docker, react, microservices, postgresql","Experienced fullstack developer with 2 years working with critical thinking, adaptability, docker",fullstack_developer,0
CAND_0299,7,phd,"graphic design, seo, copywriting, content strategy, time management, problem solving, wordpress","Experienced content creator with 7 years working with graphic design, seo, copywriting",content_creator,0
CAND_0300,1,associate,"critical thinking, testing, java, time management, programming, problem solving, git","Experienced developer with 1 years working with critical thinking, testing, java",developer,1
CAND_0301,4,master,"pandas, communication, hadoop, statistics, problem solving, leadership, scipy","Experienced data scientist with 4 years working with pandas, communication, hadoop",data_scientist,0
CAND_0302,0,associate,"problem solving, docker, linux, terraform","Experienced devops engineer with 0 years working with problem solving, docker, linux",devops_engineer,1
CAND_0303,4,high_school,"critical thinking, linux, communication, windows, security","Experienced system administrator with 4 years working with critical thinking, linux, communication",system_administrator,1
CAND_0304,3,bachelor,"adaptability, communication, testing, manual testing, quality assurance, selenium, ci/cd, bug tracking","Experienced qa engineer with 3 years working with adaptability, communication, testing",qa_engineer,1
CAND_0305,7,phd,"testing, time management, leadership, quality assurance, automation testing","Experienced qa engineer with 7 years working with testing, time management, leadership",qa_engineer,1
CAND_0306,7,bachelor,"python, communication, statistics, problem solving, sql","Experienced data scientist with 7 years working with python, communication, statistics",data_scientist,1
CAND_0307,3,phd,"communication, devops, react, mongodb, microservices, nodejs","Experienced fullstack developer with 3 years working with communication, devops, react",fullstack_developer,0
CAND_0308,6,master,"adobe creative suite, time management, creativity, design, figma","Experienced designer with 6 years working with adobe creative suite, time management, creativity",designer,1
CAND_0309,9,phd,"communication, docker, devops, postgresql, mongodb, javascript, html, css, sql","Experienced fullstack developer with 9 years working with communication, docker, devops",fullstack_developer,1
CAND_0310,8,phd,"problem solving, adaptability, time management","Experienced analyst with 8 years working with problem solving, adaptability, time management",analyst,0
CAND_0311,8,high_school,"linux, windows, bash, time management, security, powershell, active directory","Experienced system administrator with 8 years working with linux, windows, bash",system_administrator,1
CAND_0312,2,bachelor,"adaptability, web design, adobe creative suite, print design, design","Experienced graphic designer with 2 years working with adaptability, web design, adobe creative suite",graphic_designer,1
CAND_0313,9,phd,"creativity, ci/cd, communication, programming","Experienced software developer with 9 years working with creativity, ci/cd, communication",software_developer,1
CAND_0314,0,phd,"critical thinking, bash, communication, time management","Experienced system administrator with 0 years working with critical thinking, bash, communication",system_administrator,0
CAND_0315,2,master,"hadoop, deep learning, teamwork, communication","Experienced data scientist with 2 years working with hadoop, deep learning, teamwork",data_scientist,0
CAND_0316,7,phd,"communication, web design, adobe creative suite, time management, teamwork, design","Experienced graphic designer with 7 years working with communication, web design, adobe creative suite",graphic_designer,1
CAND_0317,9,bachelor,"content writing, adaptability, communication, time management, teamwork, wordpress, social media, video editing","Experienced content creator with 9 years working with content writing, adaptability, communication",content_creator,1
CAND_0318,0,phd,"problem solving, design, ui/ux, figma","Experienced designer with 0 years working with problem solving, design, ui/ux",designer,1
CAND_0319,2,bachelor,"api, c#, leadership, php, sql","Experienced backend developer with 2 years working with api, c#, leadership",backend_developer,1
CAND_0320,7,bachelor,"adaptability, pandas, time management, statistics, data visualization, problem solving","Experienced data analyst with 7 years working with adaptability, pandas, time management",data_analyst,0
CAND_0321,7,associate,"docker, leadership, azure","Experienced backend developer with 7 years working with docker, leadership, azure",backend_developer,0
CAND_0322,2,associate,"adaptability, time management, responsive design, react, teamwork, angular","Experienced frontend developer with 2 years working with adaptability, time management, responsive design",frontend_developer,0
CAND_0323,3,phd,"communication, time management, creativity, azure, monitoring, prometheus","Experienced devops engineer with 3 years working with communication, time management, creativity",devops_engineer,0
CAND_0324,7,high_school,"adaptability, testing, creativity, quality assurance, ci/cd","Experienced qa engineer with 7 years working with adaptability, testing, creativity",qa_engineer,1
CAND_0325,8,high_school,"critical thinking, data analysis, excel, tableau, teamwork, powerbi","Experienced analyst with 8 years working with critical thinking, data analysis, excel",analyst,1
CAND_0326,3,associate,"graphic design, seo, content writing, critical thinking, communication, content strategy, creativity, analytics, problem solving, social media","Experienced content creator with 3 years working with graphic design, seo, content writing",content_creator,1
CAND_0327,9,high_school,"adaptability, communication, c#, leadership, azure, aws, nodejs","Experienced backend developer with 9 years working with adaptability, communication, c#",backend_developer,0
CAND_0328,8,high_school,"critical thinking, confluence","Experienced project manager with 8 years working with critical thinking, confluence",project_manager,0
CAND_0329,3,phd,"ui/ux, adaptability, leadership, teamwork, design, figma","Experienced designer with 3 years working with ui/ux, adaptability, leadership",designer,1
CAND_0330,6,associate,"communication, technical skills, roadmap planning, time management, creativity, teamwork, product management","Experienced product manager with 6 years working with communication, technical skills, roadmap planning",product_manager,1
CAND_0331,5,high_school,"time management, creativity, programming, leadership, c++, ci/cd","Experienced software developer with 5 years working with time management, creativity, programming",software_developer,1
CAND_0332,8,phd,"critical thinking, css, javascript, html","Experienced frontend developer with 8 years working with critical thinking, css, javascript",frontend_developer,1
CAND_0333,9,phd,"critical thinking, python, api, time management, go, php, aws, sql","Experienced backend developer with 9 years working with critical thinking, python, api",backend_developer,1
CAND_0334,0,high_school,"digital marketing, creativity, content marketing, email marketing","Experienced digital marketer with 0 years working with digital marketing, creativity, content marketing",digital_marketer,1
CAND_0335,3,associate,"time management, creativity, leadership, project management","Experienced project manager with 3 years working with time management, creativity, leadership",project_manager,1
CAND_0336,3,associate,"time management, statistics, data visualization, tableau, powerbi","Experienced data analyst with 3 years working with time management, statistics, data visualization",data_analyst,0
CAND_0337,4,bachelor,"critical thinking, data analysis, excel, leadership, teamwork","Experienced analyst with 4 years working with critical thinking, data analysis, excel",analyst,1
CAND_0338,0,bachelor,"linux, windows, leadership, teamwork, powershell, monitoring","Experienced system administrator with 0 years working with linux, windows, leadership",system_administrator,1
CAND_0339,2,phd,"design, ui/ux, communication","Experienced ui ux designer with 2 years working with design, ui/ux, communication",ui_ux_designer,1
CAND_0340,2,high_school,"communication, statistics, spark, leadership, pytorch, scipy","Experienced data scientist with 2 years working with communication, statistics, spark",data_scientist,0
CAND_0341,8,high_school,"leadership, technical skills, roadmap planning","Experienced product manager with 8 years working with leadership, technical skills, roadmap planning",product_manager,0
CAND_0342,8,bachelor,"deep learning, creativity, time management, spark, problem solving","Experienced data scientist with 8 years working with deep learning, creativity, time management",data_scientist,0
CAND_0343,3,associate,"adaptability, problem solving, devops","Experienced fullstack developer with 3 years working with adaptability, problem solving, devops",fullstack_developer,0
CAND_0344,2,associate,"critical thinking, linux, docker, gitlab ci, grafana, creativity, ansible, azure, aws","Experienced devops engineer with 2 years working with critical thinking, linux, docker",devops_engineer,1
CAND_0345,0,phd,"problem solving, python, teamwork, sql","Experienced data scientist with 0 years working with problem solving, python, teamwork",data_scientist,1
CAND_0346,7,associate,problem solving,Experienced designer with 7 years working with problem solving,designer,0
CAND_0347,0,master,"react native, java, firebase, leadership, push notifications, flutter","Experienced mobile developer with 0 years working with react native, java, firebase",mobile_developer,0
CAND_0348,1,phd,"digital marketing, time management, creativity, critical thinking","Experienced digital marketer with 1 years working with digital marketing, time management, creativity",digital_marketer,1
CAND_0349,6,phd,"critical thinking, creativity, aws","Experienced fullstack developer with 6 years working with critical thinking, creativity, aws",fullstack_developer,0
CAND_0350,11,phd,"python, docker, creativity, problem solving, javascript, html, microservices, css, nodejs, sql","Experienced fullstack developer with 11 years working with python, docker, creativity",fullstack_developer,1
CAND_0351,5,master,"python, pandas, communication, excel, data visualization, tableau, powerbi, sql","Experienced data analyst with 5 years working with python, pandas, communication",data_analyst,1
CAND_0352,8,associate,"critical thinking, communication, powerbi","Experienced business analyst with 8 years working with critical thinking, communication, powerbi",business_analyst,0
CAND_0353,3,master,"communication, time management, statistics, creativity, powerbi, r, reporting","Experienced analyst with 3 years working with communication, time management, statistics",analyst,0
CAND_0354,6,high_school,"critical thinking, communication, swift, mobile, kotlin, problem solving, push notifications, flutter","Experienced mobile developer with 6 years working with critical thinking, communication, swift",mobile_developer,1
CAND_0355,10,associate,"digital marketing, conversion optimization, sem, facebook ads, leadership","Experienced digital marketer with 10 years working with digital marketing, conversion optimization, sem",digital_marketer,1
CAND_0356,1,phd,"problem solving, sketch, prototyping","Experienced ui ux designer with 1 years working with problem solving, sketch, prototyping",ui_ux_designer,0
CAND_0357,6,associate,"ui/ux, user research, leadership, wireframing, design","Experienced ui ux designer with 6 years working with ui/ux, user research, leadership",ui_ux_designer,1
CAND_0358,1,high_school,"leadership, gitlab ci, ansible","Experienced devops engineer with 1 years working with leadership, gitlab ci, ansible",devops_engineer,0
CAND_0359,6,associate,"problem solving, docker, linux, ansible","Experienced devops engineer with 6 years working with problem solving, docker, linux",devops_engineer,1
CAND_0360,5,bachelor,critical thinking,Experienced data scientist with 5 years working with critical thinking,data_scientist,0
CAND_0361,1,associate,"color theory, problem solving, web design","Experienced graphic designer with 1 years working with color theory, problem solving, web design",graphic_designer,0
CAND_0362,7,phd,"adaptability, communication, project management, stakeholder management, agile","Experienced project manager with 7 years working with adaptability, communication, project management",project_manager,1
CAND_0363,3,master,"python, leadership, postgresql, javascript, html, css, nodejs, sql","Experienced fullstack developer with 3 years working with python, leadership, postgresql",fullstack_developer,1
CAND_0364,3,bachelor,"python, docker, teamwork, postgresql, javascript, html, microservices, css, nodejs, sql","Experienced fullstack developer with 3 years working with python, docker, teamwork",fullstack_developer,1
CAND_0365,9,bachelor,"adaptability, javascript, html, microservices, css, sql","Experienced fullstack developer with 9 years working with adaptability, javascript, html",fullstack_developer,1
CAND_0366,2,phd,"python, creativity, excel, process modeling, sql","Experienced business analyst with 2 years working with python, creativity, excel",business_analyst,1
CAND_0367,1,phd,"linux, windows, creativity, networking, vmware","Experienced system administrator with 1 years working with linux, windows, creativity",system_administrator,1
CAND_0368,2,high_school,"problem solving, design","Experienced designer with 2 years working with problem solving, design",designer,1
CAND_0369,12,high_school,"critical thinking, linux, adaptability, kubernetes, docker, gitlab ci, ansible, teamwork, prometheus","Experienced devops engineer with 12 years working with critical thinking, linux, adaptability",devops_engineer,1
CAND_0370,1,bachelor,"critical thinking, communication, statistics, excel, tableau, leadership, sql","Experienced data analyst with 1 years working with critical thinking, communication, statistics",data_analyst,1
CAND_0371,11,associate,"communication, technical skills, problem solving, teamwork, product management, sql","Experienced product manager with 11 years working with communication, technical skills, problem solving",product_manager,1
CAND_0372,5,phd,"graphic design, leadership, wordpress","Experienced content creator with 5 years working with graphic design, leadership, wordpress",content_creator,0
CAND_0373,9,phd,"problem solving, docker, linux, aws","Experienced devops engineer with 9 years working with problem solving, docker, linux",devops_engineer,1
CAND_0374,6,bachelor,"python, testing, programming, leadership, javascript, sql","Experienced developer with 6 years working with python, testing, programming",developer,1
CAND_0375,0,associate,"python, adaptability, api, java, leadership, teamwork, nodejs, sql","Experienced backend developer with 0 years working with python, adaptability, api",backend_developer,1
CAND_0376,5,bachelor,"illustrator, adobe creative suite, color theory, branding, leadership, design","Experienced graphic designer with 5 years working with illustrator, adobe creative suite, color theory",graphic_designer,1
CAND_0377,2,bachelor,"kotlin, critical thinking, teamwork, react native","Experienced mobile developer with 2 years working with kotlin, critical thinking, teamwork",mobile_developer,0
CAND_0378,7,high_school,"communication, time management, problem solving, manual testing, selenium, bug tracking","Experienced qa engineer with 7 years working with communication, time management, problem solving",qa_engineer,0
CAND_0379,8,bachelor,"adaptability, design, teamwork, ui/ux","Experienced ui ux designer with 8 years working with adaptability, design, teamwork",ui_ux_designer,1
CAND_0380,1,bachelor,"communication, technical skills, creativity, leadership, product management, agile","Experienced product manager with 1 years working with communication, technical skills, creativity",product_manager,1
CAND_0381,2,master,"excel, data visualization, machine learning, leadership, teamwork, powerbi, r, sql","Experienced data analyst with 2 years working with excel, data visualization, machine learning",data_analyst,1
CAND_0382,6,master,"ui/ux, communication, creativity, problem solving, design, sketch, figma","Experienced ui ux designer with 6 years working with ui/ux, communication, creativity",ui_ux_designer,1
CAND_0383,2,associate,"ui/ux, adaptability, communication, adobe creative suite, leadership, prototyping, html, design, css, figma","Experienced ui ux designer with 2 years working with ui/ux, adaptability, communication",ui_ux_designer,1
CAND_0384,6,associate,"statistics, data analysis, excel, creativity, powerbi, sql","Experienced analyst with 6 years working with statistics, data analysis, excel",analyst,1
CAND_0385,3,master,"linux, adaptability, docker, gitlab ci, creativity, teamwork, monitoring","Experienced devops engineer with 3 years working with linux, adaptability, docker",devops_engineer,1
CAND_0386,4,phd,"design, ui/ux, communication","Experienced ui ux designer with 4 years working with design, ui/ux, communication",ui_ux_designer,1
CAND_0387,3,bachelor,"graphic design, seo, copywriting, problem solving, wordpress, social media","Experienced content creator with 3 years working with graphic design, seo, copywriting",content_creator,0
CAND_0388,4,bachelor,"communication, testing, time management, c#, programming, leadership","Experienced software developer with 4 years working with communication, testing, time management",software_developer,1
CAND_0389,2,high_school,"critical thinking, communication, java, programming, problem solving, agile, javascript","Experienced developer with 2 years working with critical thinking, communication, java",developer,1
CAND_0390,8,phd,"time management, communication","Experienced content creator with 8 years working with time management, communication",content_creator,0
CAND_0391,4,high_school,"linux, communication, kubernetes, docker, problem solving, teamwork","Experienced devops engineer with 4 years working with linux, communication, kubernetes",devops_engineer,1
CAND_0392,7,associate,"indesign, color theory, creativity, branding, teamwork","Experienced graphic designer with 7 years working with indesign, color theory, creativity",graphic_designer,0
CAND_0393,3,phd,"critical thinking, communication, time management, powerbi, r","Experienced analyst with 3 years working with critical thinking, communication, time management",analyst,0
CAND_0394,0,bachelor,"critical thinking, adaptability, testing, api testing, problem solving, quality assurance, selenium, ci/cd, automation testing, bug tracking","Experienced qa engineer with 0 years working with critical thinking, adaptability, testing",qa_engineer,1
CAND_0395,6,phd,"creativity, swift","Experienced mobile developer with 6 years working with creativity, swift",mobile_developer,0
CAND_0396,10,phd,"critical thinking, python, api, communication, time management, go, sql","Experienced backend developer with 10 years working with critical thinking, python, api",backend_developer,1
CAND_0397,1,phd,"active directory, time management, creativity, leadership, powershell, monitoring","Experienced system administrator with 1 years working with active directory, time management, creativity",system_administrator,0
CAND_0398,6,master,"linux, docker, gitlab ci, time management, teamwork","Experienced devops engineer with 6 years working with linux, docker, gitlab ci",devops_engineer,1
CAND_0399,3,high_school,"photoshop, critical thinking, illustrator, indesign","Experienced graphic designer with 3 years working with photoshop, critical thinking, illustrator",graphic_designer,0
CAND_0400,11,master,"python, communication, deep learning, leadership, sql","Experienced data scientist with 11 years working with python, communication, deep learning",data_scientist,1
CAND_0401,2,high_school,"adaptability, jira, communication, project management, stakeholder management, problem solving","Experienced project manager with 2 years working with adaptability, jira, communication",project_manager,1
CAND_0402,3,master,"critical thinking, creativity, grafana, ansible, leadership, terraform, prometheus, aws","Experienced devops engineer with 3 years working with critical thinking, creativity, grafana",devops_engineer,0
CAND_0403,4,high_school,"critical thinking, linux, adaptability, kubernetes, docker, gitlab ci, problem solving, prometheus, aws","Experienced devops engineer with 4 years working with critical thinking, linux, adaptability",devops_engineer,1
CAND_0404,8,bachelor,"adobe creative suite, design, teamwork, illustrator","Experienced graphic designer with 8 years working with adobe creative suite, design, teamwork",graphic_designer,1
CAND_0405,5,master,"problem solving, time management, adaptability, php","Experienced web developer with 5 years working with problem solving, time management, adaptability",web_developer,0
CAND_0406,1,phd,"critical thinking, java, mobile, time management, google play, kotlin, firebase, flutter","Experienced mobile developer with 1 years working with critical thinking, java, mobile",mobile_developer,1
CAND_0407,8,master,"problem solving, css, javascript, html","Experienced web developer with 8 years working with problem solving, css, javascript",web_developer,1
CAND_0408,0,associate,"communication, testing, time management, leadership, quality assurance","Experienced qa engineer with 0 years working with communication, testing, time management",qa_engineer,1
CAND_0409,2,associate,"api, kubernetes, java, docker, leadership, teamwork, sql","Experienced backend developer with 2 years working with api, kubernetes, java",backend_developer,1
CAND_0410,5,associate,"linux, adaptability, docker, ansible, teamwork, azure","Experienced devops engineer with 5 years working with linux, adaptability, docker",devops_engineer,1
CAND_0411,6,high_school,"adaptability, react native, java, creativity, app store","Experienced mobile developer with 6 years working with adaptability, react native, java",mobile_developer,0
CAND_0412,6,bachelor,"critical thinking, adaptability, responsive design","Experienced frontend developer with 6 years working with critical thinking, adaptability, responsive design",frontend_developer,0
CAND_0413,8,master,"adaptability, testing, time management, performance testing, quality assurance, bug tracking","Experienced qa engineer with 8 years working with adaptability, testing, time management",qa_engineer,1
CAND_0414,8,bachelor,"react, typescript, vue, teamwork, javascript, html, angular, css","Experienced frontend developer with 8 years working with react, typescript, vue",frontend_developer,1
CAND_0415,8,associate,"numpy, python, critical thinking, pandas, machine learning, sql","Experienced data scientist with 8 years working with numpy, python, critical thinking",data_scientist,1
CAND_0416,6,high_school,"critical thinking, design, prototyping, time management","Experienced designer with 6 years working with critical thinking, design, prototyping",designer,1
CAND_0417,12,associate,"linux, kubernetes, docker, time management, jenkins, leadership, aws","Experienced devops engineer with 12 years working with linux, kubernetes, docker",devops_engineer,1
CAND_0418,1,associate,"web design, adobe creative suite, color theory, creativity, branding, photoshop, design","Experienced graphic designer with 1 years working with web design, adobe creative suite, color theory",graphic_designer,1
CAND_0419,4,phd,"security, networking, powershell, communication","Experienced system administrator with 4 years working with security, networking, powershell",system_administrator,0
CAND_0420,1,master,"digital marketing, communication, conversion optimization, time management, content marketing","Experienced digital marketer with 1 years working with digital marketing, communication, conversion optimization",digital_marketer,1
CAND_0421,4,associate,"critical thinking, jira, stakeholder management, problem solving, teamwork, scrum","Experienced project manager with 4 years working with critical thinking, jira, stakeholder management",project_manager,0
CAND_0422,4,master,"leadership, teamwork, time management, java","Experienced software developer with 4 years working with leadership, teamwork, time management",software_developer,0
CAND_0423,0,bachelor,"adaptability, excel, problem solving, leadership, sql","Experienced data analyst with 0 years working with adaptability, excel, problem solving",data_analyst,1
CAND_0424,3,high_school,"api, time management, leadership, azure, microservices, sql","Experienced backend developer with 3 years working with api, time management, leadership",backend_developer,1
CAND_0425,0,phd,"problem solving, design, ui/ux, html","Experienced designer with 0 years working with problem solving, design, ui/ux",designer,1
CAND_0426,2,master,"adaptability, testing, creativity, quality assurance, security testing","Experienced qa engineer with 2 years working with adaptability, testing, creativity",qa_engineer,1
CAND_0427,0,high_school,"teamwork, adaptability, css, prototyping","Experienced designer with 0 years working with teamwork, adaptability, css",designer,0
CAND_0428,1,high_school,"leadership, adaptability, indesign, communication","Experienced graphic designer with 1 years working with leadership, adaptability, indesign",graphic_designer,0
CAND_0429,7,bachelor,"adaptability, linux, docker, creativity, leadership, azure","Experienced devops engineer with 7 years working with adaptability, linux, docker",devops_engineer,1
CAND_0430,4,high_school,"adaptability, swift, mobile, kotlin, push notifications, flutter","Experienced mobile developer with 4 years working with adaptability, swift, mobile",mobile_developer,1
CAND_0431,7,associate,"digital marketing, seo, adaptability, email marketing, sem, creativity","Experienced digital marketer with 7 years working with digital marketing, seo, adaptability",digital_marketer,1
CAND_0432,1,bachelor,"critical thinking, creativity, responsive design, react, typescript, leadership, angular, sass","Experienced frontend developer with 1 years working with critical thinking, creativity, responsive design",frontend_developer,0
CAND_0433,5,phd,"critical thinking, user research, communication, figma","Experienced ui ux designer with 5 years working with critical thinking, user research, communication",ui_ux_designer,0
CAND_0434,5,associate,"communication, statistics, excel, data visualization, machine learning, teamwork, leadership, sql","Experienced data analyst with 5 years working with communication, statistics, excel",data_analyst,1
CAND_0435,0,bachelor,"time management, teamwork","Experienced designer with 0 years working with time management, teamwork",designer,0
