candidate_id,years_experience,education_level,skills,experience_description,position_applied,suitable
CAND_0216,19,master,"scrum, git, communication, teamwork, kubernetes","Worked as senior_developer for 19 years with expertise in scrum, git, communication",senior_developer,1
CAND_0217,4,high_school,"react, nodejs, excel, docker, data analysis","Worked as senior_developer for 4 years with expertise in react, nodejs, excel",senior_developer,0
CAND_0218,5,phd,"linux, kubernetes","Worked as consultant for 5 years with expertise in linux, kubernetes",consultant,1
CAND_0219,19,high_school,"sql, project management, java, statistics, nodejs, react, javascript, azure","Worked as developer for 19 years with expertise in sql, project management, java",developer,1
CAND_0220,12,high_school,"project management, leadership","Worked as data_scientist for 12 years with expertise in project management, leadership",data_scientist,1
CAND_0221,1,associate,"communication, java, excel","Worked as consultant for 1 years with expertise in communication, java, excel",consultant,0
CAND_0222,15,master,"linux, teamwork, java, git, statistics, kubernetes","Worked as junior_developer for 15 years with expertise in linux, teamwork, java",junior_developer,1
CAND_0223,12,associate,"python, leadership, sql, machine learning, azure, data analysis, linux","Worked as manager for 12 years with expertise in python, leadership, sql",manager,1
CAND_0224,4,phd,"agile, javascript, azure, aws, teamwork","Worked as senior_developer for 4 years with expertise in agile, javascript, azure",senior_developer,1
CAND_0225,2,associate,"nodejs, linux, scrum, java, communication","Worked as developer for 2 years with expertise in nodejs, linux, scrum",developer,0
CAND_0226,8,high_school,"data analysis, linux, scrum","Worked as senior_developer for 8 years with expertise in data analysis, linux, scrum",senior_developer,1
CAND_0227,2,bachelor,"statistics, aws, sql, communication, linux, machine learning","Worked as consultant for 2 years with expertise in statistics, aws, sql",consultant,1
CAND_0228,11,bachelor,"javascript, teamwork, kubernetes, git, data analysis","Worked as fresher for 11 years with expertise in javascript, teamwork, kubernetes",fresher,1
CAND_0229,14,master,"communication, java, python, data analysis, teamwork, excel, git","Worked as consultant for 14 years with expertise in communication, java, python",consultant,1
CAND_0230,3,associate,"azure, communication, scrum","Worked as data_scientist for 3 years with expertise in azure, communication, scrum",data_scientist,0
CAND_0231,19,high_school,"agile, python","Worked as designer for 19 years with expertise in agile, python",designer,1
CAND_0232,2,high_school,"data analysis, teamwork, agile, excel, sql, azure","Worked as consultant for 2 years with expertise in data analysis, teamwork, agile",consultant,1
CAND_0233,17,master,"statistics, teamwork","Worked as developer for 17 years with expertise in statistics, teamwork",developer,1
CAND_0234,16,associate,"javascript, project management, java","Worked as developer for 16 years with expertise in javascript, project management, java",developer,1
CAND_0235,8,associate,"scrum, azure","Worked as fresher for 8 years with expertise in scrum, azure",fresher,0
CAND_0236,13,associate,"javascript, docker, python, teamwork, statistics","Worked as consultant for 13 years with expertise in javascript, docker, python",consultant,1
CAND_0237,0,phd,"git, java, teamwork, leadership, excel","Worked as designer for 0 years with expertise in git, java, teamwork",designer,1
CAND_0238,14,master,"java, teamwork, excel, leadership, sql, agile","Worked as analyst for 14 years with expertise in java, teamwork, excel",analyst,1
CAND_0239,5,high_school,"excel, statistics, java","Worked as data_scientist for 5 years with expertise in excel, statistics, java",data_scientist,1
CAND_0240,14,high_school,"excel, scrum, kubernetes","Worked as developer for 14 years with expertise in excel, scrum, kubernetes",developer,0
CAND_0241,10,phd,"java, python, machine learning, data analysis, excel, nodejs, kubernetes","Worked as intern for 10 years with expertise in java, python, machine learning",intern,1
CAND_0242,13,bachelor,"aws, linux, git","Worked as fresher for 13 years with expertise in aws, linux, git",fresher,1
CAND_0243,11,associate,"linux, project management, java, communication, python, javascript, leadership","Worked as data_scientist for 11 years with expertise in linux, project management, java",data_scientist,1
CAND_0244,10,master,"machine learning, teamwork","Worked as data_scientist for 10 years with expertise in machine learning, teamwork",data_scientist,1
CAND_0245,19,associate,"javascript, react, communication, nodejs, docker, machine learning, aws, kubernetes","Worked as data_scientist for 19 years with expertise in javascript, react, communication",data_scientist,1
CAND_0246,10,associate,"leadership, data analysis","Worked as designer for 10 years with expertise in leadership, data analysis",designer,1
CAND_0247,15,associate,"javascript, scrum","Worked as senior_developer for 15 years with expertise in javascript, scrum",senior_developer,1
CAND_0248,4,associate,"javascript, react, aws, azure, communication, linux, docker","Worked as consultant for 4 years with expertise in javascript, react, aws",consultant,1
CAND_0249,6,bachelor,"statistics, azure, javascript, docker, teamwork","Worked as analyst for 6 years with expertise in statistics, azure, javascript",analyst,1
CAND_0250,15,master,"python, linux, data analysis, communication, azure, sql, java, statistics","Worked as manager for 15 years with expertise in python, linux, data analysis",manager,1
CAND_0251,11,phd,"scrum, nodejs, leadership, python","Worked as manager for 11 years with expertise in scrum, nodejs, leadership",manager,1
CAND_0252,16,phd,"excel, docker, java","Worked as developer for 16 years with expertise in excel, docker, java",developer,1
CAND_0253,12,bachelor,"azure, docker, agile, scrum","Worked as analyst for 12 years with expertise in azure, docker, agile",analyst,1
CAND_0254,19,associate,"kubernetes, excel, python","Worked as analyst for 19 years with expertise in kubernetes, excel, python",analyst,1
CAND_0255,18,bachelor,"linux, docker, statistics, azure, react, teamwork, aws","Worked as senior_developer for 18 years with expertise in linux, docker, statistics",senior_developer,1
CAND_0256,12,master,"leadership, agile, sql, aws, linux, machine learning, scrum, git","Worked as senior_developer for 12 years with expertise in leadership, agile, sql",senior_developer,1
CAND_0257,12,master,"agile, statistics, kubernetes, javascript","Worked as analyst for 12 years with expertise in agile, statistics, kubernetes",analyst,1
CAND_0258,16,master,"agile, statistics, leadership","Worked as intern for 16 years with expertise in agile, statistics, leadership",intern,1
CAND_0259,12,bachelor,"machine learning, sql, linux, kubernetes, communication","Worked as developer for 12 years with expertise in machine learning, sql, linux",developer,1
CAND_0260,1,high_school,"javascript, nodejs, excel, machine learning, python, linux","Worked as data_scientist for 1 years with expertise in javascript, nodejs, excel",data_scientist,0
CAND_0261,3,high_school,"kubernetes, react","Worked as manager for 3 years with expertise in kubernetes, react",manager,0
CAND_0262,2,phd,"javascript, python, azure, kubernetes, statistics, git","Worked as fresher for 2 years with expertise in javascript, python, azure",fresher,1
CAND_0263,4,high_school,"kubernetes, python, teamwork, communication, machine learning","Worked as analyst for 4 years with expertise in kubernetes, python, teamwork",analyst,0
CAND_0264,18,high_school,"machine learning, docker, azure, excel, react, git, java, leadership","Worked as designer for 18 years with expertise in machine learning, docker, azure",designer,1
CAND_0265,12,phd,"react, nodejs, azure, machine learning","Worked as senior_developer for 12 years with expertise in react, nodejs, azure",senior_developer,1
CAND_0266,13,bachelor,"java, kubernetes, leadership, scrum, machine learning, agile","Worked as fresher for 13 years with expertise in java, kubernetes, leadership",fresher,1
CAND_0267,0,bachelor,"docker, kubernetes, communication, java, aws, git, data analysis, project management","Worked as data_scientist for 0 years with expertise in docker, kubernetes, communication",data_scientist,0
CAND_0268,16,master,"agile, leadership, nodejs, python, docker","Worked as junior_developer for 16 years with expertise in agile, leadership, nodejs",junior_developer,1
CAND_0269,1,master,"azure, aws, statistics, docker, javascript, linux","Worked as intern for 1 years with expertise in azure, aws, statistics",intern,1
CAND_0270,16,bachelor,"react, nodejs, scrum","Worked as developer for 16 years with expertise in react, nodejs, scrum",developer,1
CAND_0271,10,master,"linux, machine learning, teamwork, leadership, docker, agile, nodejs","Worked as data_scientist for 10 years with expertise in linux, machine learning, teamwork",data_scientist,1
CAND_0272,3,master,"teamwork, react, sql, excel, javascript, kubernetes, aws","Worked as data_scientist for 3 years with expertise in teamwork, react, sql",data_scientist,1
CAND_0273,3,bachelor,"aws, nodejs, git","Worked as senior_developer for 3 years with expertise in aws, nodejs, git",senior_developer,0
CAND_0274,19,bachelor,"nodejs, git","Worked as data_scientist for 19 years with expertise in nodejs, git",data_scientist,1
CAND_0275,5,high_school,"kubernetes, statistics, teamwork, communication, azure, project management, linux","Worked as junior_developer for 5 years with expertise in kubernetes, statistics, teamwork",junior_developer,1
CAND_0276,7,associate,"azure, excel, statistics, data analysis, python","Worked as developer for 7 years with expertise in azure, excel, statistics",developer,1
CAND_0277,8,master,"java, agile, communication, teamwork, javascript, machine learning, sql","Worked as developer for 8 years with expertise in java, agile, communication",developer,1
CAND_0278,1,associate,"excel, sql, scrum, machine learning, communication, react, linux, agile","Worked as developer for 1 years with expertise in excel, sql, scrum",developer,0
CAND_0279,13,master,"statistics, kubernetes, git, machine learning, linux, docker, data analysis, react","Worked as data_scientist for 13 years with expertise in statistics, kubernetes, git",data_scientist,1
CAND_0280,3,associate,"javascript, project management, kubernetes, sql, java, git","Worked as senior_developer for 3 years with expertise in javascript, project management, kubernetes",senior_developer,0
CAND_0281,8,master,"nodejs, project management","Worked as developer for 8 years with expertise in nodejs, project management",developer,1
CAND_0282,19,bachelor,"docker, statistics, react, data analysis, project management, communication","Worked as intern for 19 years with expertise in docker, statistics, react",intern,1
CAND_0283,10,high_school,"leadership, aws, scrum","Worked as senior_developer for 10 years with expertise in leadership, aws, scrum",senior_developer,1
CAND_0284,19,high_school,"scrum, teamwork, communication","Worked as fresher for 19 years with expertise in scrum, teamwork, communication",fresher,1
CAND_0285,15,master,"machine learning, excel, python","Worked as junior_developer for 15 years with expertise in machine learning, excel, python",junior_developer,1
CAND_0286,5,phd,"docker, teamwork, python, java, kubernetes, excel, leadership","Worked as designer for 5 years with expertise in docker, teamwork, python",designer,1
CAND_0287,4,high_school,"aws, kubernetes, machine learning, python, java, teamwork","Worked as manager for 4 years with expertise in aws, kubernetes, machine learning",manager,1
CAND_0288,16,high_school,"communication, excel, linux, statistics, kubernetes, react, javascript","Worked as manager for 16 years with expertise in communication, excel, linux",manager,1
CAND_0289,5,phd,"javascript, python, project management, statistics","Worked as manager for 5 years with expertise in javascript, python, project management",manager,1
CAND_0290,19,high_school,"react, sql, kubernetes","Worked as developer for 19 years with expertise in react, sql, kubernetes",developer,1
CAND_0291,0,bachelor,"communication, react, statistics, javascript, machine learning","Worked as analyst for 0 years with expertise in communication, react, statistics",analyst,0
CAND_0292,0,phd,"teamwork, data analysis, azure","Worked as analyst for 0 years with expertise in teamwork, data analysis, azure",analyst,0
CAND_0293,0,phd,"data analysis, excel","Worked as junior_developer for 0 years with expertise in data analysis, excel",junior_developer,0
CAND_0294,7,bachelor,"agile, kubernetes, javascript","Worked as fresher for 7 years with expertise in agile, kubernetes, javascript",fresher,1
CAND_0295,12,phd,"statistics, linux, java, excel, react","Worked as fresher for 12 years with expertise in statistics, linux, java",fresher,1
CAND_0296,4,phd,"javascript, java, react, data analysis, linux, statistics","Worked as consultant for 4 years with expertise in javascript, java, react",consultant,1
CAND_0297,19,master,"aws, git, javascript, nodejs","Worked as junior_developer for 19 years with expertise in aws, git, javascript",junior_developer,1
CAND_0298,10,high_school,"react, scrum, linux, data analysis, kubernetes, python, javascript, excel","Worked as data_scientist for 10 years with expertise in react, scrum, linux",data_scientist,1
CAND_0299,2,high_school,"data analysis, communication, scrum","Worked as senior_developer for 2 years with expertise in data analysis, communication, scrum",senior_developer,0
CAND_0300,9,associate,"machine learning, leadership, excel, react, scrum, kubernetes, aws","Worked as developer for 9 years with expertise in machine learning, leadership, excel",developer,1
CAND_0301,12,bachelor,"java, teamwork, linux, python, docker, react, azure","Worked as designer for 12 years with expertise in java, teamwork, linux",designer,1
CAND_0302,17,phd,"communication, javascript, react, python, data analysis, linux, aws","Worked as manager for 17 years with expertise in communication, javascript, react",manager,1
CAND_0303,4,associate,"javascript, react, linux","Worked as fresher for 4 years with expertise in javascript, react, linux",fresher,1
CAND_0304,18,master,"git, javascript","Worked as analyst for 18 years with expertise in git, javascript",analyst,1
CAND_0305,4,phd,"react, java, statistics, nodejs, azure, sql, project management, aws","Worked as analyst for 4 years with expertise in react, java, statistics",analyst,1
CAND_0306,15,bachelor,"communication, docker, data analysis, scrum, azure, machine learning","Worked as consultant for 15 years with expertise in communication, docker, data analysis",consultant,1
CAND_0307,6,high_school,"kubernetes, git, project management, agile, react","Worked as senior_developer for 6 years with expertise in kubernetes, git, project management",senior_developer,0
CAND_0308,10,bachelor,"agile, react","Worked as senior_developer for 10 years with expertise in agile, react",senior_developer,1
CAND_0309,6,high_school,"python, linux, nodejs, docker, git","Worked as analyst for 6 years with expertise in python, linux, nodejs",analyst,0
CAND_0310,11,associate,"agile, excel, javascript, kubernetes, scrum, react, communication, git","Worked as data_scientist for 11 years with expertise in agile, excel, javascript",data_scientist,1
CAND_0311,11,associate,"python, communication, sql, linux, kubernetes","Worked as developer for 11 years with expertise in python, communication, sql",developer,1
CAND_0312,18,bachelor,"python, statistics, scrum, react, nodejs, azure, aws, communication","Worked as developer for 18 years with expertise in python, statistics, scrum",developer,1
CAND_0313,4,bachelor,"aws, leadership, project management, agile, machine learning","Worked as junior_developer for 4 years with expertise in aws, leadership, project management",junior_developer,1
CAND_0314,10,bachelor,"data analysis, statistics, azure, git, leadership, kubernetes, python","Worked as fresher for 10 years with expertise in data analysis, statistics, azure",fresher,1
CAND_0315,4,associate,"azure, machine learning, scrum, statistics, agile, kubernetes","Worked as senior_developer for 4 years with expertise in azure, machine learning, scrum",senior_developer,0
CAND_0316,16,phd,"javascript, nodejs, leadership, react, scrum, teamwork","Worked as data_scientist for 16 years with expertise in javascript, nodejs, leadership",data_scientist,1
CAND_0317,9,associate,"linux, excel, statistics, agile, git, communication, sql, leadership","Worked as analyst for 9 years with expertise in linux, excel, statistics",analyst,1
CAND_0318,6,associate,"communication, linux, python, nodejs","Worked as consultant for 6 years with expertise in communication, linux, python",consultant,1
CAND_0319,10,bachelor,"azure, communication, machine learning, leadership, scrum, statistics","Worked as developer for 10 years with expertise in azure, communication, machine learning",developer,1
CAND_0320,1,associate,"azure, scrum, project management, react, communication, excel","Worked as fresher for 1 years with expertise in azure, scrum, project management",fresher,1
CAND_0321,11,associate,"nodejs, linux, git, leadership, teamwork, kubernetes","Worked as junior_developer for 11 years with expertise in nodejs, linux, git",junior_developer,1
CAND_0322,5,high_school,"javascript, nodejs","Worked as junior_developer for 5 years with expertise in javascript, nodejs",junior_developer,1
CAND_0323,6,high_school,"nodejs, git, java, scrum, machine learning, project management","Worked as junior_developer for 6 years with expertise in nodejs, git, java",junior_developer,1
CAND_0324,9,master,"git, azure, nodejs, communication","Worked as intern for 9 years with expertise in git, azure, nodejs",intern,1
CAND_0325,11,phd,"nodejs, kubernetes, react, scrum, java, excel, aws, leadership","Worked as designer for 11 years with expertise in nodejs, kubernetes, react",designer,1
CAND_0326,9,bachelor,"data analysis, linux, docker, nodejs, project management","Worked as junior_developer for 9 years with expertise in data analysis, linux, docker",junior_developer,1
CAND_0327,17,associate,"agile, statistics","Worked as senior_developer for 17 years with expertise in agile, statistics",senior_developer,0
CAND_0328,2,master,"communication, javascript, teamwork, data analysis, linux, project management, java, kubernetes","Worked as intern for 2 years with expertise in communication, javascript, teamwork",intern,1
CAND_0329,3,master,"aws, nodejs, data analysis, communication, docker, leadership, scrum, linux","Worked as senior_developer for 3 years with expertise in aws, nodejs, data analysis",senior_developer,0
CAND_0330,18,bachelor,"excel, statistics, git","Worked as consultant for 18 years with expertise in excel, statistics, git",consultant,1
CAND_0331,17,high_school,"python, statistics, communication","Worked as data_scientist for 17 years with expertise in python, statistics, communication",data_scientist,1
CAND_0332,5,phd,"aws, project management, react, sql, azure, scrum, javascript, docker","Worked as designer for 5 years with expertise in aws, project management, react",designer,1
CAND_0333,8,associate,"aws, python, machine learning, leadership, react, communication, scrum","Worked as analyst for 8 years with expertise in aws, python, machine learning",analyst,1
CAND_0334,13,phd,"docker, python, git","Worked as fresher for 13 years with expertise in docker, python, git",fresher,1
CAND_0335,9,master,"teamwork, statistics, docker, aws, javascript","Worked as developer for 9 years with expertise in teamwork, statistics, docker",developer,1
CAND_0336,4,bachelor,"docker, statistics, data analysis, nodejs","Worked as junior_developer for 4 years with expertise in docker, statistics, data analysis",junior_developer,1
CAND_0337,4,phd,"javascript, teamwork, machine learning, sql","Worked as developer for 4 years with expertise in javascript, teamwork, machine learning",developer,1
CAND_0338,8,master,"scrum, sql","Worked as fresher for 8 years with expertise in scrum, sql",fresher,1
CAND_0339,8,master,"nodejs, kubernetes","Worked as analyst for 8 years with expertise in nodejs, kubernetes",analyst,1
CAND_0340,10,high_school,"leadership, azure, statistics, excel, agile, react","Worked as designer for 10 years with expertise in leadership, azure, statistics",designer,1
CAND_0341,9,high_school,"aws, nodejs, sql","Worked as manager for 9 years with expertise in aws, nodejs, sql",manager,1
CAND_0342,9,bachelor,"linux, kubernetes, statistics, react, leadership, git, teamwork, python","Worked as data_scientist for 9 years with expertise in linux, kubernetes, statistics",data_scientist,1
CAND_0343,1,high_school,"docker, python, excel, agile, data analysis, nodejs, azure","Worked as senior_developer for 1 years with expertise in docker, python, excel",senior_developer,0
CAND_0344,5,master,"communication, agile","Worked as analyst for 5 years with expertise in communication, agile",analyst,1
CAND_0345,12,high_school,"javascript, excel, docker, azure","Worked as data_scientist for 12 years with expertise in javascript, excel, docker",data_scientist,1
CAND_0346,17,phd,"git, data analysis, kubernetes, scrum, docker, javascript, nodejs, react","Worked as analyst for 17 years with expertise in git, data analysis, kubernetes",analyst,1
CAND_0347,13,high_school,"data analysis, teamwork","Worked as developer for 13 years with expertise in data analysis, teamwork",developer,1
CAND_0348,2,phd,"aws, nodejs, teamwork, data analysis, docker","Worked as analyst for 2 years with expertise in aws, nodejs, teamwork",analyst,0
CAND_0349,19,high_school,"sql, communication","Worked as analyst for 19 years with expertise in sql, communication",analyst,1
CAND_0350,16,master,"java, python, project management, git, react, agile","Worked as fresher for 16 years with expertise in java, python, project management",fresher,1
CAND_0351,10,high_school,"communication, python, agile, project management, javascript","Worked as senior_developer for 10 years with expertise in communication, python, agile",senior_developer,1
CAND_0352,1,bachelor,"communication, aws, java, agile, python, docker","Worked as junior_developer for 1 years with expertise in communication, aws, java",junior_developer,1
CAND_0353,14,bachelor,"data analysis, aws, leadership, agile, python, project management","Worked as data_scientist for 14 years with expertise in data analysis, aws, leadership",data_scientist,1
CAND_0354,16,bachelor,"react, machine learning, leadership, scrum, statistics, communication, teamwork","Worked as analyst for 16 years with expertise in react, machine learning, leadership",analyst,1
CAND_0355,5,associate,"sql, azure, linux, leadership, docker, data analysis, javascript, java","Worked as junior_developer for 5 years with expertise in sql, azure, linux",junior_developer,1
CAND_0356,17,associate,"react, aws, statistics","Worked as junior_developer for 17 years with expertise in react, aws, statistics",junior_developer,0
CAND_0357,17,master,"python, statistics, teamwork","Worked as fresher for 17 years with expertise in python, statistics, teamwork",fresher,1
CAND_0358,8,bachelor,"statistics, python","Worked as analyst for 8 years with expertise in statistics, python",analyst,1
CAND_0359,15,associate,"sql, statistics, kubernetes, leadership, linux, git, project management","Worked as manager for 15 years with expertise in sql, statistics, kubernetes",manager,1
CAND_0360,11,phd,"azure, git, project management, teamwork, java","Worked as data_scientist for 11 years with expertise in azure, git, project management",data_scientist,1
CAND_0361,2,associate,"teamwork, sql, agile, leadership, machine learning, nodejs, docker, aws","Worked as senior_developer for 2 years with expertise in teamwork, sql, agile",senior_developer,0
CAND_0362,14,master,"project management, communication","Worked as developer for 14 years with expertise in project management, communication",developer,1
CAND_0363,14,associate,"scrum, statistics","Worked as intern for 14 years with expertise in scrum, statistics",intern,1
CAND_0364,2,phd,"machine learning, javascript, aws, linux, git, excel, java, teamwork","Worked as designer for 2 years with expertise in machine learning, javascript, aws",designer,1
CAND_0365,1,phd,"git, scrum, statistics, react, kubernetes, javascript, data analysis, azure","Worked as senior_developer for 1 years with expertise in git, scrum, statistics",senior_developer,0
CAND_0366,12,phd,"git, teamwork, leadership, linux","Worked as fresher for 12 years with expertise in git, teamwork, leadership",fresher,1
CAND_0367,16,associate,"project management, python, linux, excel, react, docker, java, sql","Worked as junior_developer for 16 years with expertise in project management, python, linux",junior_developer,1
CAND_0368,14,high_school,"git, docker, linux","Worked as senior_developer for 14 years with expertise in git, docker, linux",senior_developer,0
CAND_0369,19,bachelor,"excel, docker","Worked as fresher for 19 years with expertise in excel, docker",fresher,1
CAND_0370,11,associate,"docker, linux, scrum, statistics, teamwork, machine learning, excel, communication","Worked as analyst for 11 years with expertise in docker, linux, scrum",analyst,1
CAND_0371,16,master,"excel, kubernetes, azure","Worked as senior_developer for 16 years with expertise in excel, kubernetes, azure",senior_developer,1
CAND_0372,5,associate,"javascript, teamwork, communication, data analysis","Worked as designer for 5 years with expertise in javascript, teamwork, communication",designer,1
CAND_0373,6,high_school,"excel, aws, data analysis","Worked as senior_developer for 6 years with expertise in excel, aws, data analysis",senior_developer,0
CAND_0374,12,associate,"leadership, git, communication, nodejs, agile, teamwork, scrum, data analysis","Worked as senior_developer for 12 years with expertise in leadership, git, communication",senior_developer,1
CAND_0375,5,phd,"azure, aws, agile, communication, scrum, nodejs, kubernetes, docker","Worked as fresher for 5 years with expertise in azure, aws, agile",fresher,1
CAND_0376,0,bachelor,"communication, scrum, excel","Worked as data_scientist for 0 years with expertise in communication, scrum, excel",data_scientist,0
CAND_0377,1,phd,"nodejs, leadership, java, excel, scrum","Worked as designer for 1 years with expertise in nodejs, leadership, java",designer,1
CAND_0378,9,associate,"java, data analysis, nodejs, project management, sql, teamwork, git","Worked as data_scientist for 9 years with expertise in java, data analysis, nodejs",data_scientist,1
CAND_0379,1,associate,"leadership, aws, linux, statistics","Worked as fresher for 1 years with expertise in leadership, aws, linux",fresher,0
CAND_0380,5,bachelor,"javascript, communication","Worked as fresher for 5 years with expertise in javascript, communication",fresher,1
CAND_0381,8,associate,"scrum, machine learning, python, kubernetes, agile, communication, project management","Worked as analyst for 8 years with expertise in scrum, machine learning, python",analyst,1
CAND_0382,1,master,"docker, aws, kubernetes, nodejs","Worked as analyst for 1 years with expertise in docker, aws, kubernetes",analyst,0
CAND_0383,0,master,"project management, leadership, linux, teamwork","Worked as consultant for 0 years with expertise in project management, leadership, linux",consultant,0
CAND_0384,19,associate,"javascript, react, agile, machine learning, statistics, docker, azure","Worked as fresher for 19 years with expertise in javascript, react, agile",fresher,1
CAND_0385,18,master,"docker, java, excel, kubernetes, azure, communication","Worked as junior_developer for 18 years with expertise in docker, java, excel",junior_developer,1
CAND_0386,7,phd,"data analysis, excel, azure","Worked as developer for 7 years with expertise in data analysis, excel, azure",developer,1
CAND_0387,6,phd,"nodejs, java","Worked as fresher for 6 years with expertise in nodejs, java",fresher,1
CAND_0388,1,high_school,"python, nodejs","Worked as developer for 1 years with expertise in python, nodejs",developer,0
CAND_0389,4,phd,"react, machine learning, javascript","Worked as analyst for 4 years with expertise in react, machine learning, javascript",analyst,0
CAND_0390,9,master,"sql, project management, communication, nodejs, data analysis, scrum","Worked as developer for 9 years with expertise in sql, project management, communication",developer,1
CAND_0391,17,phd,"communication, project management, statistics, git, excel, docker, nodejs","Worked as data_scientist for 17 years with expertise in communication, project management, statistics",data_scientist,1
CAND_0392,5,associate,"react, sql, scrum, teamwork, project management, data analysis, javascript","Worked as analyst for 5 years with expertise in react, sql, scrum",analyst,1
CAND_0393,19,master,"nodejs, react, linux","Worked as consultant for 19 years with expertise in nodejs, react, linux",consultant,1
CAND_0394,10,high_school,"scrum, linux, excel, python","Worked as junior_developer for 10 years with expertise in scrum, linux, excel",junior_developer,1
CAND_0395,7,associate,"git, project management","Worked as consultant for 7 years with expertise in git, project management",consultant,1
CAND_0396,14,associate,"project management, java, agile, statistics, machine learning, teamwork, kubernetes","Worked as developer for 14 years with expertise in project management, java, agile",developer,1
CAND_0397,10,master,"excel, java, project management, python, docker, javascript","Worked as manager for 10 years with expertise in excel, java, project management",manager,1
CAND_0398,11,high_school,"kubernetes, linux, communication, javascript, sql, azure, react","Worked as fresher for 11 years with expertise in kubernetes, linux, communication",fresher,1
CAND_0399,12,bachelor,"agile, statistics","Worked as analyst for 12 years with expertise in agile, statistics",analyst,1
CAND_0400,13,high_school,"statistics, project management, machine learning, python, agile, azure, java, javascript","Worked as senior_developer for 13 years with expertise in statistics, project management, machine learning",senior_developer,1
CAND_0401,8,associate,"nodejs, excel, react, project management, git, statistics, kubernetes, leadership","Worked as intern for 8 years with expertise in nodejs, excel, react",intern,1
CAND_0402,10,high_school,"react, data analysis, python, excel, azure, docker, communication, java","Worked as consultant for 10 years with expertise in react, data analysis, python",consultant,1
CAND_0403,18,master,"aws, data analysis, machine learning, linux, java, leadership, javascript","Worked as developer for 18 years with expertise in aws, data analysis, machine learning",developer,1
CAND_0404,12,master,"aws, data analysis, scrum, project management, linux, git, communication","Worked as analyst for 12 years with expertise in aws, data analysis, scrum",analyst,1
CAND_0405,18,high_school,"sql, statistics, machine learning, data analysis, docker, nodejs, git","Worked as data_scientist for 18 years with expertise in sql, statistics, machine learning",data_scientist,1
CAND_0406,16,master,"excel, react, nodejs, aws, data analysis","Worked as senior_developer for 16 years with expertise in excel, react, nodejs",senior_developer,1
CAND_0407,8,bachelor,"react, javascript, linux, teamwork, kubernetes","Worked as intern for 8 years with expertise in react, javascript, linux",intern,1
CAND_0408,6,master,"linux, azure, python, statistics, kubernetes, java, excel, agile","Worked as consultant for 6 years with expertise in linux, azure, python",consultant,1
CAND_0409,16,high_school,"git, kubernetes, sql, python","Worked as analyst for 16 years with expertise in git, kubernetes, sql",analyst,1
CAND_0410,19,associate,"project management, linux, scrum, communication","Worked as intern for 19 years with expertise in project management, linux, scrum",intern,1
CAND_0411,18,high_school,"project management, agile, teamwork, javascript","Worked as consultant for 18 years with expertise in project management, agile, teamwork",consultant,1
CAND_0412,9,high_school,"statistics, git, leadership, nodejs, react, excel, linux, azure","Worked as manager for 9 years with expertise in statistics, git, leadership",manager,1
CAND_0413,6,associate,"leadership, aws, nodejs, python, linux, docker, javascript","Worked as data_scientist for 6 years with expertise in leadership, aws, nodejs",data_scientist,1
CAND_0414,6,bachelor,"scrum, git, data analysis, machine learning, javascript, agile, nodejs, azure","Worked as intern for 6 years with expertise in scrum, git, data analysis",intern,1
CAND_0415,13,associate,"linux, nodejs, teamwork, excel, javascript, docker, aws, agile","Worked as intern for 13 years with expertise in linux, nodejs, teamwork",intern,1
CAND_0416,10,associate,"excel, git, agile, leadership, sql","Worked as developer for 10 years with expertise in excel, git, agile",developer,1
CAND_0417,4,associate,"excel, teamwork, communication","Worked as designer for 4 years with expertise in excel, teamwork, communication",designer,1
CAND_0418,8,high_school,"git, docker","Worked as developer for 8 years with expertise in git, docker",developer,0
CAND_0419,16,master,"excel, teamwork, docker","Worked as designer for 16 years with expertise in excel, teamwork, docker",designer,1
CAND_0420,11,high_school,"data analysis, statistics, java, azure, communication","Worked as intern for 11 years with expertise in data analysis, statistics, java",intern,1
CAND_0421,16,phd,"project management, nodejs","Worked as manager for 16 years with expertise in project management, nodejs",manager,1
CAND_0422,0,master,"nodejs, excel, scrum, kubernetes","Worked as designer for 0 years with expertise in nodejs, excel, scrum",designer,0
CAND_0423,8,bachelor,"aws, docker, sql, teamwork, communication, data analysis, statistics","Worked as data_scientist for 8 years with expertise in aws, docker, sql",data_scientist,1
CAND_0424,16,master,"java, data analysis, agile, aws, nodejs, docker, statistics","Worked as senior_developer for 16 years with expertise in java, data analysis, agile",senior_developer,1
CAND_0425,19,associate,"git, data analysis, scrum, java","Worked as designer for 19 years with expertise in git, data analysis, scrum",designer,1
CAND_0426,17,high_school,"teamwork, react, project management, scrum, communication, data analysis","Worked as manager for 17 years with expertise in teamwork, react, project management",manager,1
CAND_0427,3,phd,"leadership, java, communication, machine learning","Worked as consultant for 3 years with expertise in leadership, java, communication",consultant,1
CAND_0428,11,high_school,"statistics, react","Worked as data_scientist for 11 years with expertise in statistics, react",data_scientist,0
CAND_0429,1,high_school,"react, teamwork, scrum, aws, agile, git, sql, leadership","Worked as manager for 1 years with expertise in react, teamwork, scrum",manager,0
CAND_0430,16,master,"docker, javascript, agile, react, teamwork, nodejs, aws, communication","Worked as junior_developer for 16 years with expertise in docker, javascript, agile",junior_developer,1
